row_id,tweet,etiket
Row2418,tbt 2007 yılında 18lik yağız bi delikanlıydım zamanlar vücut geliştirme memlekette haram gavur işi olarak görülürdü güzel marjinal marjinal takılırdık dapdar badilerle şimdi kuru yemişçi bile leblebi tartarken biceps triceps gösteriyor iyice ele ayağa düştü,hiçbiri
Row2440,dolayısıyla müslüman mahallesinde salyangoz satamadılarından zaman artık siktir olup gitme zamanı ümmet birliğine doğru yürürken sizde ağababalarınıza doğru siktirin gidin sümsük sünepe gavur tohumları,nefret
Row2448,bir hak sana hak karşındakine hak değilse orada haktan bahsedemeyiz memleketimizde gavur ilinin prensi kadar olamayan yığınla adam kadın var,hiçbiri
Row2462,pis ahlaksız sapık gavurlar gavur dinsiz demektir çocuklara tecavüz etmeden duramıyorsun kuran kurslarına şişme çocuk alalım valla bak parasını bizler veririz allah sızın belanızı versin yakında onu bizden bulacaksınız yazın kenara sübyanlara dokunma,nefret
Row2480,gokceada goc etmis bagnaz insanlar ada yasayan rumlari kovmanin hakaret edip bezdirmenin sira diktikleri agaclari gavur agac kesiyor boyle bir zihneyetle ayni toprakta yasamaktan utaniyorum gercekten,hiçbiri
Row2494,yabancı sınırı yüzünden çocuklar gâvur ellerinde top oynuyorlar bide yetmezmiş geriye top oynayıp kendini geliştiremiyor,hiçbiri
Row2509,gâvur sevdalıları cünüpseverler derneği frenk mukallidi beyler bayanlar merdivenden kayanlar kaydıranlar türk kalacağız,nefret
Row2510,aşkolar gavur sevgilime taharet musluğunu kullanmayı göstereyim uygulamalı anlatsam yutupta videosu var mıdır,hiçbiri
Row2520,bunlar sizin gavur dediginiz adamlar bakın feyz alın diyanet,hiçbiri
Row2528,millete küfür eden gavur tohumunu tanıyan varmı buna oy verenler duruma diyor ayrı bir konu pazar diyanetkapatılsın diyanet,nefret
Row2534,doğurup doğurup bakamayıp yeme içme bedava verin kuran kursuna adi şerefsizler beğenmediğiniz gavur kadar olsanız keşke ot kafalılar,saldırgan
Row2537,gavur lar türküsüz yaşıyorlar bilemem,hiçbiri
Row2548,gavur gavurluğunu yapmış gene,nefret
Row2571,allahım sen durumu görüp hala chp ye kanan hdp ye kanan millete basiret ver gözlerini ac cahilliklerini al yarabbi olması lazım gavur memleketi tamamen ele gecirdikten sonra mi uyanacaklar bilmiyorum bizdenpkkyaselamgitmez,nefret
Row2572,tamam doğru söyledim gavur diyordun,hiçbiri
Row2581,hoşçakal istanbul sana doyamadan gidiyorum kısa zamanda görüşmek dileğiyle gavur günaydin eylül eylül pazar bizdenpkkyaselamgitmez geliyoruzfalcao güzel1şeyyaz,hiçbiri
Row2596,millet yemek atıyor müslüman gavur tohumu bilemiyorum ben,nefret
Row2602,seni seviyorum gavur,hiçbiri
Row2605,türkiyede yasayan erkekler cidden tuaflar üzgünüm gavur dedikleri erkekler bunlara bin basiyo,nefret
Row2612,gâvur dendi dışlandı hor görüldü bundan sonra 2 mahmutçuyuz usta,hiçbiri
Row2623,pk 43 bölümden gelyorum topal ağriyan başini orospu çocuğu çocuğu çocuğunu lan oğlu umarim şuan cehennemde yana yana kül olmuşsundur gavur evladi,nefret
Row2626,gavur merde harbi oruspu cocuklari gavurlar,nefret
Row2628,vur namert gâvur bir kara murat la millet ölmez ben vazifemi yaptım çeçeli kara murat,nefret
Row4,recep ezan okuyor kuran okuyor erdoğan meydan okuyor gavur çıldırıyorrrr,nefret
Row5,utanmadan sıkılmadan bilme ilme insanlığa sanata aykırı demeden alenen kötü kötüye iyi diyen gavur tiynetli millet din medeniyet düşmanı iflah olması imkansız bir güruh var yurdumuzda burda sabahtan akşama beyhude onları ikna etmeye uğraşıyoruz,nefret
Row33,alttaki tweete konuya giriş iyi şunu bilin gâvurlar var kadınlara gâvur olmayan erkeklerden fazla değer veriyorlar,hiçbiri
Row39,ütülü elbise giyin kravat takın gâvur lîsanı öğrenin onlara kendinizi yadırgatmayın sizi dinlesinler bunlar ı bilmedikleri muhaliftirler 1 2 mûsa baştürk dede paşa k s mesayihikiram kelamıkibar,hiçbiri
Row62,tipinin sergilediği görkemli hayatın gavur parasıyla beş para etmeyen insanlar var oldum delileri,hiçbiri
Row66,5 neyse zaten gücün bir sosyal medyası var kitleler yönlendirmek istenirse öyle yönlendiriliyor onun düşünmeye gerek yok bildiğimiz yol iyisidir gerisi gâvur icadı,hiçbiri
Row73,kac milyar insan var bi gavur bulup abye kacamadık aq,saldırgan
Row74,gavur özelliğim hristiyanım,hiçbiri
Row96,gavur gavurluğunu yapıyor ismi ayşe olanlara oluyor,nefret
Row102,gavur derken hakaret manasında değil dinsiz anlamında,hiçbiri
Row131,mümkünse bedenimle aynı yaşta ölmek istiyorum yirmi beşinde ölüp yetmiş beşine kadar yaşayan olmak değil one way or another way gâvur deyişiyle,hiçbiri
Row136,annem derdi kimseye gâvur deme kâfir deme müslüman doğduk müslüman ölebilecekmiyiz deli veli bilinmez gayrı müslüm diyin kızdıysanız insan onların,hiçbiri
Row149,sizin düşünmeyen herkes gavur anca kin kusun çöl bedevileri sizi,hiçbiri
Row154,gavur icadı telefon kullanırken sevap değilmi,hiçbiri
Row155,varsın bir gün dünya kadınlar günü olsun koca koca adamlar boş lakırtı ederler yok efendim gavur icadıymış hergün bayrammış size sen kendi bayramını kutla kadın tarih boyunca ben varım deme mücadelesi vermiş bırakında bugün ben varım haykırsın sen yoksun demiyor,hiçbiri
Row158,talimat almadan konuştular sustular ülkenin köşe başına mevzi alıp pustular fırsatta birikmiş öfke nefretlerini kustular bitmedi bunların gavur efendileri iltisakı işleri zaman böyle merdivenaltıittifak ı merdivenaltıittifak ı,nefret
Row172,gavur musun sen hani kadar öğrencinin günahını aldın mi acımadı be iptalkararınıbekliyoruz,nefret
Row185,gözünün renginden belli teni ölü beyazı gavur tohumu,nefret
Row198,dünyâ türkiye iğrenç siyaset yapılan başka bir ülke yok gâvur dediğimiz milletin muhalefeti bile devleti çalışıyor devleti çaba sarf ediyor,hiçbiri
Row222,ayrıca gavur dediğiniz avrupa amerika tür kadın cinayetlerine neredeyse rastlanmıyor bizi rezil ediyorsunuz allahsızlar sadece bizi değil insanlığı yüce tanrının önünde küçük düşürüyorsunuz,hiçbiri
Row244,bakıyorum vatansız feto artıkları mutlu olmuş allah belanızı versin dimdik ayaktayız gavur memleketinde gebereceksiniz hakanatilla,saldırgan
Row246,dünyada iki millet olma hakkınız vardır 1 türk sünni müslüman karekter haya edep 2 ingiliz amerikalı bir gavur olmak yalancılık ahlaksızlık,nefret
Row247,uyan türk milleti gün papa gelir yarın yahudi nn alayı toplanp gelir gtün yanar iş işten geçmiş olur kadar gâvur aşkı ecdadimz mezardan bizlere beddua eder onlardan ülkemzi namusu muzu koruyacağm teslim etmeyeceğim ömürlerini verdiler yetmedi hala uğraşıyorz,nefret
Row254,aynen fransız gavur okuyorum,hiçbiri
Row268,bizans zulmu gördü yunan zulmü hertürlü gavur zulmü gördü böyle bir zulüm görmemişti eşbaşkanekrem,nefret
Row270,tlc sürekli gavur memleketlerinde orta sınıf insanların mis evlere sahip olabildiğini bize gösteren emlak programları var bizi vatanımıza küstürmeye çalışanların oyununu gör uyuma türkiyemmm,hiçbiri
Row286,ekrem chp gâvur olmuş olmuş,nefret
Row287,ben gavur beni zaten bağlamaz d,hiçbiri
Row294,gün battı gavur yattı,hiçbiri
Row312,gavur tohumu seniiii,nefret
Row332,dular 6 80 olacak diyen anlı şanlı sarsılmaz yıkılmaz gavur analistler meseleye fransız kalmışlar,hiçbiri
Row333,la gavur tohumu bari kadınlar günü mesajı atsaydın demek yerine senin kutladığın günün aq demek cazip artık,nefret
Row363,yarın almancayla fizik var gerekli iki ders hadi fizik neyse 2 bir gavur dilini napıyım ben,hiçbiri
Row364,neyzen anlamış abd silah verince kendini che sanan dallamaları mısraları dökmüş satırlara s2yim kalp dinini kahpe gavur avrupanın onu ıslah ı adalet hakim yapanın vatikan öperken g tünü kart papanın ararım aslını incil e gönülsüz tapanın,nefret
Row367,sokak çocukları haftası dünya kadınlar günü sevgililer günü babalar günü kadınlar günü bunlara müslüman toplumların ihtiyacı yok bizim gün kadınlar günü sevgililer günü çocuklar günüdür gâvur adetlerini bırakın artık,hiçbiri
Row382,babalarımızın yaşadıkları gavur bile yapmazdı dedikleri zulüm yıllarından bugünlere geldik eyle,nefret
Row390,günün anlamına uyan belçika hanımefendilerden oluşan müzik topluluğu şarkımızı seslendirmişlerdi bir ben miyim gavur gelinler 8martdünyaemekçikadınlargünü birbenmiyim,hiçbiri
Row395,kripto gavur ekrem imamoglu papaz oğlu şehit annelerine zulümdür varlığınız,nefret
Row399,gavur deriz yemen e yardim ses gavurdan çikiyor yemen fotograflari beni kahrediyor,hiçbiri
Row428,kadınlar günü gavur icadı,hiçbiri
Row430,ben severim severim gavur gızzz bilmezz,hiçbiri
Row436,umarım birgün bana denk gelir gavur tohumlarından,nefret
Row443,gavur tohumu bide sabah sabah 3 tane sınava sokuyor bizi aglıycam aq öğrencilerölmekistemiyor,nefret
Row447,gavura kızmamak lazım gavur gavurluğunu yapar tipler,nefret
Row484,kalp masajı değilde mesajı oluyomuş onun atınca titretiyomuş içini filan gavur yapıyo abi bi tıkla teee nereyi şaapıyo bak,hiçbiri
Row489,terörist wikipedia gavur icadı wikipedia arkadaşlar,nefret
Row494,aşk ın adı olmuş vay be yaa hangi gavur yazmış bunu,hiçbiri
Row495,arkadaslar cok zor bi soru sorucam ahirette soyle bi soru sorulsa dersiniz herkes cennete girecek gavur die tabir ettiklerimiz dahil herkes cezasini cekecek,hiçbiri
Row504,gidişle erasmusa gidip oradan babama gavur damat getiricem evet,hiçbiri
Row510,gavur kanalının incinmiş defolup gidin memleketimizden foxdkabtanözürdile,nefret
Row511,erkeklere fazla yüklenmeyin kadının kadına yaptığını gavur müslümana yapmaz öyle haller var,nefret
Row521,toprak olup gitmişlere sorarsan ha gavur olmuşsun ha müslüman kimler dünyada eğlenmemişse ötekinde yalnız onlar pişman,hiçbiri
Row548,kardeşiz dediği kûrdün diline yer yok gavur dedikleri diller ilk sirada bravo,hiçbiri
Row558,diyarbakır 1910 alipaşa civarı mahalleleri şunlardı pus kuça marhabba kılox şeytan bazari gavur kuçası markozma dava kaldıran lelebeg bekir paşa sinek pazari lulanire,hiçbiri
Row559,diyarbakır 1910 dörtayaklı minare civarı mahalleleri şunlardı fatteh paşa karib kastal hançapeg şeyh matar gavur meydan horınmuts çırik aşağı yukarı pus kuça çardıkhli yüksek furci kuça arbadaş alibardagh,hiçbiri
Row568,gavur kanalından beklenir anca din düşmanlığı işte foxdkabtanözürdile,nefret
Row574,olmayan akillari sira icinde gectigi icin dini karalamak adina ögrwtmenleri ayristirmaya çalismis gavur fox foxdkabtanözürdile,nefret
Row577,kureselaldatmaca haçlı domuzu bill gates öyle emretmiştir gavur hayranlığı bizim işimiz celladına aşık bir milletiz vesselam,nefret
Row598,çin zalimdir büyük gavur dur,nefret
Row604,peçeni takacaksan gavur isviçre yaşamayacaksın kuzum,hiçbiri
Row630,gelin gavur olalım demiş,hiçbiri
Row631,öğrencilerölmekistemiyor yeterartik peçe burka halk oylaması yasaklandı gavur ülkesinde işi var bunların,hiçbiri
Row634,gavur ulkesin 52 karsi 48 mukemmel bi oran,hiçbiri
Row657,geçen gün stop yazdırdı dönemin zengini sponsor yandaş basının algı oluşturabilmesi gavur memleketinde gollük paslar atıyor,hiçbiri
Row673,saatimin kordonu kolumu doşamiyu vura kapiya vura gâvur oldu açmiyu gsvdgs yönetemediniz öğrencilerölmekistemiyor,hiçbiri
Row708,aqduğumunun müslüman kazıkçıları bak gavur indirimi yapıyor 6 95 den 2 99 indirmişler,nefret
Row717,yeminlerim bozuldu gavur dediğimiz ülkelere sığınmaya gidiyorum,hiçbiri
Row747,onlar ilime bilime eğitime önem verirken onlara gavur kafir dediğimiz şuanda yurtdışına gitmek istiyoruz öğrencilerölmekistemiyor,hiçbiri
Row792,kürtçe gavur dili olsaydı koyardınız heralde,hiçbiri
Row826,bunlar bilim adamlarımı hangi teknojiye bilime katkılsı olmuş hepsinin altında mersedes konuştukları zaman gavur icadı derler sofrası 100 metre uzunluğunda geliyor çeşmenin suyu bundan geri kaldı güzelim ülke,hiçbiri
Row839,twitter var uygulama ülkedeki savcılardan hakimlerden yararlı bizim vermiş olduğumuz vergilerle mesleğini icra edenlerin yapamadığını gavur icadı denilen twitter yaptırıyor bundan utanan olur sanmam kadinasiddetehayir zeynelkorkmaztutuklansın,hiçbiri
Row868,genel merkez hangi tagı belirlerse taga yüklenecez öyle element uydurur kafamıza göre tag uydurmayacaz yoksa aynı mahalleden olduğunuza on yüz bin takipçi sayınıza bakmaz twitin gavur tarafıyla yazarım liveerdoğan erdoğanınyanındayız kadar,hiçbiri
Row888,size gavur takımı diyor haberin olsun sivassporkulubu,hiçbiri
Row970,zafer pozu vermiş goca gavur,hiçbiri
Row975,gavur söylemesi lazım herhal elon musk koronavirüs paniği aptalca,hiçbiri
Row1051,bizim etrafımızda yapanlar oluyor bunu eskiden ben yapmışımdır bilinçsizdik allah affeylesin böyle suç teşkil eden durumlarda dikkatli olmamız şart müslüman ister gavur ister sağcı s lcu olsun genelleme yapmak hakikaten kötü bir durum,hiçbiri
Row1052,dolardan sonra şimdi bitcoin gavur birliğine karşı birliği gavur parasına karşı dinarı 1 resim erbakan ın 1990 larda bir örneğini yaptırdığı dinarı 2 resim ortaya yeni çıkan habire yükselen bitcoin dinarından esinlenilmiş,hiçbiri
Row1059,yoksula destek ek koyuyor yoksula müslüman onlar gavur bunu okuyan dindar akp nin seçmeni başını kuma sokup görmemezlikten geliyor,hiçbiri
Row1116,kadinasiddetehayır geçmişte kadirmisiroglu açıklamış gavur başka millettin halkına kendi kanunlarını uygularken medeni hukukunu alıyoruz isnafa gelip değişiyor hala nafaka devam onlar gavur devlet bizmi akparti,hiçbiri
Row1146,kişinin komünist sosyalist olması siyasi ekonomik duruşunu gösteren bir eylemdir lakin din bambaşka bir şeydir istediğine inanabilir tabii bizim amcalarımız yıllarca gomunust bunlar gavur dediği toplumun çoğu olaya inançlar ekseriyetinde bakıyor maalesef,hiçbiri
Row1168,şeriata göre taktığın kravat gavur icadı sarık takıp cuppe giyinmelisin,hiçbiri
Row1196,gavur gene mis gibin bir bulmuş pratik güvenli,hiçbiri
Row1216,okulu bitirir gavur sahip çıkar gavur ülkesinde kalır türkiyede sahip çıkmazlar helak olur,hiçbiri
Row1231,yaptığı clean sheet maç ersinin değerine ekliyor gavur bakar işlere dün clean sheet hanesine 1 yazdırmak varken saçma sapan penaltı yaptı işlere dikkat etmek lazım,hiçbiri
Row1259,gavur iti bahsettin abdül hamit 500 yıllık bir saltanatın çocuğu senin köksüz bir gizli gavur değil arazi dediğin yerlerin günkü şartlarda maddi değeri düşük çoğu vakıf yada hayır temin edilmiş,nefret
Row1335,şişko hocayı yaşathak aslan sessiz hocayı merih cemal taymaz iyi hatırlıyorum adil hacıbaloğlu nu boksörali yi gavur ali yi niyazi abiyi abiyi celal abiyi aliasker i düzgüncan ı celal mengüç abileri hatırlıyorum,hiçbiri
Row1357,kaz dağlarındaki fıstık çamlarını kesip villa yaparlarsa öyle olur tabi birde migros türklere hitap etmiyor gavur lara göre fiat yazıyor bak indirimi migros un,hiçbiri
Row1360,ulan gavur tohumu sen kimi şikayet ediyorsun darp etti göt lalesi piçe bak bide şikayetçi olcam diyo çocuğu artık istesende göremezsin adi şerefsiz verin lan fitili gebersin bok kokusu idamgelsin kadinasiddetehayir ibrahimzaraptutuklansın,nefret
Row1365,esnada sözüm ona gavur avrupa,hiçbiri
Row1368,tokluk hayatı düşündürür toklukla birlikte hayatla olan bağlar artar kavileşir tokluk bir gâvur şeydir bir gâvurluktur tokluk kini azaltır hoş görürlüğü arttırır abbassayar yılkıatı,hiçbiri
Row1380,müslüman ülkelerde yaşayan gayrimüslimler 80 gr gümüş 1 gr altın verir ayda 450 lira civarı müslimler 450 liradan fazla vergi veriyorsak devlet bizi gavur yerine koyuyor demektir,hiçbiri
Row1390,bilebilirdi gavur memleketlerde aleyna tilki dinleyecegimi,hiçbiri
Row1395,gâvur kanunları kadar müslüman kanunları hükmedilirken bunlar olmazdı zaman müslümanlğımızdan utandık utandırıldık allah bize layığımızı verdi,hiçbiri
